Order_ID,Order_Date,Order_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Phone,Customer_Age,Customer_Gender,Customer_City,Customer_State,Customer_Country,Customer_Zip,Customer_Segment,Product_Name,Product_Category,SKU,Quantity,Unit_Price_INR,Discount_Percent,Discount_Amount_INR,Tax_Amount_INR,Total_Amount_INR,Payment_Method,Payment_Status,Shipping_Method,Shipping_Cost_INR,Order_Status,Delivery_Date,Days_to_Deliver,Customer_Rating,Customer_Review,Sales_Channel,Referral_Source,First_Time_Customer,Customer_Lifetime_Orders,Marketing_Campaign
ORD-10068,2025-09-25,12:08:44,CUST-5176,Deepak Shah,deepak.shah30@email.com,+91-9147306457,36,Male,Thrissur,Kerala,India,680001,Premium,Biotin Hair Gummies (90N) No Added Sugar,Hair Care - Supplements,BIO-GUM-90N,2,1299,15,389.7,331.25,2639.55,Credit Card,Completed,Express,100,Delivered,2025-10-02,7,5,Amazing product!,Mobile App,Youtube,No,12,Advanced Wellness
ORD-10069,2025-09-26,08:06:01,CUST-5177,Vani Reddy,vani.reddy25@email.com,+91-9835683248,26,Female,Patna,Bihar,India,800001,Regular,Moderate Dandruff Kit,Hair Care - Kits,MDK-001,1,1499,15,224.85,191.12,1565.27,UPI,Completed,Express,100,Delivered,2025-10-03,7,4,Good value for money.,Mobile App,Organic Search,Yes,1,Sleep Better Campaign
ORD-10070,2025-10-02,12:21:40,CUST-5323,Sridevi Nair,sridevi.nair22@email.com,+91-9280857965,42,Female,Pune,Maharashtra,India,411001,Regular,DHT Blocking Shampoo (300ml),Hair Care - Shampoos,DHT-SHP-300,1,649,15,97.35,82.75,684.4,Debit Card,Pending,Standard,50,Processing,,,,,Website,Email Campaign,No,1,Clear Skin October
ORD-10071,2025-09-27,13:34:39,CUST-5376,Vishal Kapoor,vishal.kapoor15@email.com,+91-9861008477,37,Male,Lucknow,Uttar Pradesh,India,226001,Regular,Blemish Defense Kit| 1x Clean Oil Control Face Wash + 1x CLEAR Blemish Correction Gel,Skin Care - Kits,BLEM-DEF-KIT,2,799,5,79.9,227.71,1845.81,COD,Completed,Express,100,Delivered,2025-09-29,2,4,Works well.,Mobile App,Instagram,No,3,New Customer Welcome
ORD-10072,2025-09-18,13:52:34,CUST-5249,Sunil Kumar,sunil.kumar31@email.com,+91-9051174504,37,Male,Kolkata,West Bengal,India,700001,Regular,Plant Protein Powder (1kg),Protein Supplements,PLT-PRO-1KG,1,2299,10,229.9,310.36,2429.46,Credit Card,Completed,Standard,50,Delivered,2025-09-20,2,3,Okay product.,Mobile App,Youtube,No,6,Quick Start Pack
ORD-10073,2025-09-19,11:15:04,CUST-5180,Rajesh Iyer,rajesh.iyer31@email.com,+91-9443359607,31,Male,Gurgaon,Haryana,India,122001,Regular,Advanced Growmax + Activator (Derma Roller),Hair Care - Kits,AGW-ACT-DR,1,1599,10,159.9,215.86,1704.96,Credit Card,Completed,Standard,50,Delivered,2025-09-26,7,3,Okay product.,Mobile App,Direct,Yes,1,Immunity Boost
ORD-10074,2025-09-18,14:13:45,CUST-5482,Suma Nair,suma.nair20@email.com,+91-9076128690,35,Female,Jaipur,Rajasthan,India,302001,Regular,Clear Skin Pack| 1x Rejuv Face Serum + 1x Derma Roller,Skin Care - Kits,CLR-SKN-PACK,1,1299,5,64.95,185.11,1519.16,Credit Card,Completed,Express,100,Delivered,2025-09-24,6,5,Best purchase!,Website,Email Campaign,Yes,1,Plant Power
ORD-10075,2025-09-27,09:27:49,CUST-5110,Sunil Pillai,sunil.pillai80@email.com,+91-9685839896,26,Male,Mumbai,Maharashtra,India,400001,Premium,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,2,2499,10,499.8,674.73,5272.93,UPI,Completed,Express,100,In Transit,,,,,Mobile App,Direct,No,1,Sleep Better Campaign
ORD-10076,2025-09-13,10:11:57,CUST-5261,Sarala Pillai,sarala.pillai38@email.com,+91-9134446406,47,Female,Bangalore,Karnataka,India,560001,Premium,Underarm Roll On Deo,Body Care - Hygiene,UND-DEO-001,1,299,10,29.9,40.37,359.47,Debit Card,Completed,Standard,50,Delivered,2025-09-16,3,4,Works well.,Mobile App,Instagram,No,5,Quick Start Pack
ORD-10077,2025-09-04,15:11:23,CUST-5340,Prakash Nair,prakash.nair74@email.com,+91-9841236376,29,Male,Vadodara,Gujarat,India,390001,Premium,Super Blend (Pack of 15),Nutrition Blends,SBL-PK15-001,2,1799,15,539.7,458.75,3617.05,UPI,Completed,Express,100,Delivered,2025-09-09,5,5,Amazing product!,Mobile App,Facebook Ads,No,14,Gut Health Focus
ORD-10078,2025-09-19,11:38:42,CUST-5463,Naveen Iyer,naveen.iyer82@email.com,+91-9679519624,37,Male,Madurai,Tamil Nadu,India,625001,Regular,1 MM Dermaroller for Hair,Hair Care - Tools,DR-HAIR-1MM,1,499,10,49.9,67.36,566.47,Credit Card,Completed,Standard,50,Delivered,2025-09-25,6,5,Love it!,Website,Instagram,No,17,Performance Max
ORD-10079,2025-09-08,10:21:33,CUST-5161,Sanjay Patel,sanjay.patel79@email.com,+91-9803396562,29,Male,Lucknow,Uttar Pradesh,India,226001,Regular,Magnesium Oil Spray - 100 ml,Body Care,MAG-SPR-100ML,2,549,0,0.0,164.7,1312.7,Debit Card,Completed,Standard,50,Delivered,2025-09-16,8,5,Highly recommend!,Mobile App,Youtube,No,10,New Customer Welcome
ORD-10080,2025-10-02,10:06:40,CUST-5121,Manju Gupta,manju.gupta58@email.com,+91-9751451505,44,Female,Hyderabad,Telangana,India,500001,Regular,NoBloat Gut health Blend,Gut Health,NBL-GUT-001,1,1299,5,64.95,185.11,1519.16,UPI,Pending,Express,100,Processing,,,,,Website,Organic Search,No,8,Stress Relief
ORD-10081,2025-09-16,11:48:58,CUST-5235,Lakshmi Agarwal,lakshmi.agarwal39@email.com,+91-9134103589,41,Female,Hyderabad,Telangana,India,500001,Regular,Complete Endurance Kit| 1x Endure Spray + 1x Tostero Capsules,Performance Kits,END-KIT-COMP,1,1899,15,284.85,242.12,1956.27,UPI,Completed,Express,100,Delivered,2025-09-22,6,4,Works well.,Website,Direct,Yes,1,Performance Max
ORD-10082,2025-09-24,11:19:45,CUST-5113,Sneha Mehta,sneha.mehta22@email.com,+91-9811498233,35,Female,Nagpur,Maharashtra,India,440001,Premium,Biotin Hair Gummies (60N) No Added Sugar,Hair Care - Supplements,BIO-GUM-60N,2,999,10,199.8,269.73,2117.93,Debit Card,Completed,Standard,50,Delivered,2025-09-30,6,5,Amazing product!,Mobile App,Facebook Ads,No,8,Beard Goals
ORD-10083,2025-09-07,12:28:15,CUST-5177,Sridevi Agarwal,sridevi.agarwal5@email.com,+91-9919200195,33,Female,Jaipur,Rajasthan,India,302001,Regular,Advance Growmax Topical Solution (60ml),Hair Care - Topicals,AGRW-TOP-60,1,1099,15,164.85,140.12,1174.27,Debit Card,Completed,Express,100,Delivered,2025-09-10,3,5,Love it!,Website,Email Campaign,No,7,New Customer Welcome
ORD-10084,2025-09-23,15:46:47,CUST-5294,Rekha Desai,rekha.desai85@email.com,+91-9066999437,36,Female,Nagpur,Maharashtra,India,440001,Regular,Stage 3 Hair Regrowth Kit,Hair Care - Kits,HR-STG3-KIT,1,2999,10,299.9,404.86,3153.96,COD,Completed,Standard,50,Delivered,2025-09-27,4,3,Average quality.,Mobile App,Instagram,No,17,Bulk Buy September
ORD-10085,2025-09-29,12:37:59,CUST-5405,Sarala Chatterjee,sarala.chatterjee77@email.com,+91-9446706425,43,Female,Lucknow,Uttar Pradesh,India,226001,Premium,Super Blend (Pack of 15),Nutrition Blends,SBL-PK15-001,2,1799,10,359.8,485.73,3823.93,UPI,Completed,Express,100,In Transit,,,,,Website,Direct,No,5,New Customer Welcome
ORD-10086,2025-09-22,08:30:36,CUST-5190,Madhavi Kapoor,madhavi.kapoor83@email.com,+91-9607358725,34,Female,Chennai,Tamil Nadu,India,600001,Regular,CLEAR Blemish Correction Gel,Skin Care - Treatments,CLR-BLEM-GEL,3,499,5,74.85,213.32,1735.47,COD,Completed,Express,100,Delivered,2025-09-27,5,4,Good value for money.,Mobile App,Facebook Ads,No,17,Performance Max
ORD-10087,2025-09-13,12:09:39,CUST-5070,Lakshmi Sharma,lakshmi.sharma53@email.com,+91-9644272105,32,Female,Indore,Madhya Pradesh,India,452001,Regular,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,1,2499,15,374.85,318.62,2542.77,COD,Completed,Express,100,Delivered,2025-09-17,4,4,Happy with purchase.,Website,Organic Search,Yes,1,Performance Max
ORD-10088,2025-09-12,09:06:51,CUST-5143,Arun Patel,arun.patel32@email.com,+91-9517156389,36,Male,Bhopal,Madhya Pradesh,India,462001,Premium,Beardmax Growth Serum (30 ml),Beard Care,BRD-SER-30ML,1,799,10,79.9,107.86,926.97,COD,Completed,Express,100,Delivered,2025-09-15,3,5,Best purchase!,Mobile App,Google Ads,No,9,Hair Growth Challenge
ORD-10089,2025-09-07,11:37:08,CUST-5418,Vani Joshi,vani.joshi24@email.com,+91-9118402329,30,Female,Kolkata,West Bengal,India,700001,Regular,Blemish Defense Kit| 1x Clean Oil Control Face Wash + 1x CLEAR Blemish Correction Gel,Skin Care - Kits,BLEM-DEF-KIT,1,799,0,0.0,119.85,968.85,Debit Card,Completed,Standard,50,Delivered,2025-09-09,2,5,Highly recommend!,Mobile App,Google Ads,No,14,Sleep Better Campaign
ORD-10090,2025-09-17,13:20:40,CUST-5087,Naveen Chatterjee,naveen.chatterjee7@email.com,+91-9818042498,32,Male,Delhi,Delhi,India,110001,Regular,Beard Development Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-DEV-2228L,2,2399,0,0.0,719.7,5617.7,COD,Completed,Express,100,Delivered,2025-09-22,5,5,Outstanding quality!,Mobile App,Instagram,Yes,1,Clear Skin October
ORD-10091,2025-09-04,13:32:42,CUST-5139,Maya Shah,maya.shah57@email.com,+91-9597606885,34,Female,Nagpur,Maharashtra,India,440001,Regular,Beard Activator Kit,Beard Care - Kits,BRD-ACT-001,1,1999,15,299.85,254.87,2004.02,COD,Completed,Standard,50,Delivered,2025-09-11,7,4,Satisfied with quality.,Mobile App,Direct,Yes,1,Plant Power
ORD-10092,2025-09-12,14:16:17,CUST-5250,Ananya Menon,ananya.menon7@email.com,+91-9107636159,26,Female,Jaipur,Rajasthan,India,302001,Regular,Magnesium Glycinate Gummies 60N,Gummies & Supplements,MAG-GLY-60N,1,799,15,119.85,101.87,831.02,COD,Completed,Standard,50,Delivered,2025-09-20,8,5,Excellent!,Mobile App,Direct,No,9,Premium Protein
ORD-10093,2025-09-16,16:55:57,CUST-5390,Sarala Shah,sarala.shah77@email.com,+91-9935760816,36,Female,Noida,Uttar Pradesh,India,201301,Regular,SWASH Intimate Wash (120ml),Body Care - Hygiene,SWH-INT-120,1,399,5,19.95,56.86,535.91,Debit Card,Completed,Express,100,Delivered,2025-09-18,2,4,Satisfied with quality.,Mobile App,Organic Search,No,3,Diwali Wellness
ORD-10094,2025-09-14,13:54:35,CUST-5322,Harish Chatterjee,harish.chatterjee27@email.com,+91-9665260538,27,Male,Madurai,Tamil Nadu,India,625001,Regular,Creatine Monohydrate (150g - Unflavoured),Creatine Supplements,CRE-UNF-150G,2,599,20,239.6,143.76,1152.16,UPI,Completed,Standard,50,Delivered,2025-09-16,2,4,Good value for money.,Website,Instagram,No,13,Hair Growth Challenge
ORD-10095,2025-09-08,09:50:10,CUST-5366,Rekha Joshi,rekha.joshi13@email.com,+91-9903967748,48,Female,Rajkot,Gujarat,India,360001,Regular,Beardmax Growth Serum (30 ml),Beard Care,BRD-SER-30ML,1,799,10,79.9,107.86,876.97,UPI,Completed,Standard,50,Delivered,2025-09-15,7,4,Happy with purchase.,Website,Organic Search,No,17,Sleep Better Campaign
ORD-10096,2025-09-13,14:22:03,CUST-5266,Priya Sharma,priya.sharma48@email.com,+91-9708644813,32,Female,Kochi,Kerala,India,682001,Regular,Micronised Creatine Monohydrate (125g - Mixed Fruit Flavour),Creatine Supplements,CRE-MIC-125G,1,699,10,69.9,94.36,773.47,Debit Card,Completed,Standard,50,Delivered,2025-09-21,8,5,Excellent!,Mobile App,Instagram,Yes,1,Plant Power
ORD-10097,2025-09-14,11:40:35,CUST-5189,Kavita Rao,kavita.rao6@email.com,+91-9510133870,48,Female,Delhi,Delhi,India,110001,Regular,Beard Development Kit for 22-28,Beard Care - Kits,BRD-DEV-2228,1,2199,15,329.85,280.37,2199.52,COD,Completed,Standard,50,Delivered,2025-09-18,4,3,Good but not great.,Website,Organic Search,No,12,Wellness Bundle
ORD-10098,2025-09-11,14:39:44,CUST-5091,Prakash Chatterjee,prakash.chatterjee82@email.com,+91-9103753912,22,Male,Kolkata,West Bengal,India,700001,Regular,Beard Development Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-DEV-2228L,1,2399,10,239.9,323.86,2532.96,COD,Completed,Standard,50,Delivered,2025-09-13,2,5,Highly recommend!,Mobile App,Direct,Yes,1,Beard Goals
ORD-10099,2025-09-09,17:23:01,CUST-5461,Sunil Iyer,sunil.iyer75@email.com,+91-9688609307,28,Male,Nagpur,Maharashtra,India,440001,Regular,Gut Strength Kit,Health Kits,GUT-KIT-001,1,2299,5,114.95,327.61,2561.66,Debit Card,Completed,Standard,50,Delivered,2025-09-15,6,5,Love it!,Mobile App,Organic Search,No,5,Immunity Boost
ORD-10100,2025-09-18,14:47:51,CUST-5254,Krishna Verma,krishna.verma7@email.com,+91-9758739988,41,Male,Thrissur,Kerala,India,680001,Regular,Hair Activator+ (Derma Roller),Hair Care - Tools,HA-DR-001,1,599,10,59.9,80.86,669.97,COD,Completed,Standard,50,Delivered,2025-09-21,3,5,Amazing product!,Website,Instagram,Yes,1,New Customer Welcome
ORD-10101,2025-09-27,10:15:35,CUST-5411,Maya Mehta,maya.mehta89@email.com,+91-9896725874,34,Female,Delhi,Delhi,India,110001,Regular,DHT Blocking Shampoo (200ml),Hair Care - Shampoos,DHT-SHP-200,2,499,5,49.9,142.22,1140.32,UPI,Completed,Standard,50,In Transit,,,,,Website,Organic Search,No,7,Summer Fitness
ORD-10102,2025-09-20,11:21:32,CUST-5255,Radha Gupta,radha.gupta32@email.com,+91-9117518943,33,Female,Vadodara,Gujarat,India,390001,Premium,DHT Blocking Shampoo (300ml),Hair Care - Shampoos,DHT-SHP-300,1,649,0,0.0,97.35,796.35,UPI,Completed,Standard,50,Delivered,2025-09-26,6,4,Happy with purchase.,Website,Facebook Ads,No,16,Performance Max
ORD-10103,2025-09-05,17:58:54,CUST-5249,Neha Nair,neha.nair7@email.com,+91-9485859859,41,Female,Ahmedabad,Gujarat,India,380001,Premium,CLEAR Blemish Correction Gel,Skin Care - Treatments,CLR-BLEM-GEL,2,499,5,49.9,142.22,1140.32,Credit Card,Completed,Standard,50,Delivered,2025-09-09,4,4,Works well.,Website,Facebook Ads,No,8,Hydration Hero
ORD-10104,2025-09-03,12:11:38,CUST-5454,Sridevi Singh,sridevi.singh47@email.com,+91-9108824900,47,Female,Gurgaon,Haryana,India,122001,Premium,Charcoal Body Wash (750 ml),Body Care - Cleansers,CHR-BW-750ML,1,599,0,0.0,89.85,788.85,UPI,Completed,Express,100,Delivered,2025-09-07,4,4,Good product!,Mobile App,Direct,No,17,Magnesium Monday
ORD-10105,2025-09-24,09:56:25,CUST-5454,Pooja Singh,pooja.singh25@email.com,+91-9170928642,25,Female,Delhi,Delhi,India,110001,Regular,Growmax Topical Solution + Activator (Derma Roller),Hair Care - Kits,GRW-ACT-KIT,1,1399,15,209.85,178.37,1467.52,Credit Card,Completed,Express,100,Delivered,2025-09-29,5,4,Happy with purchase.,Mobile App,Direct,No,20,Premium Protein
ORD-10106,2025-09-20,08:49:53,CUST-5215,Savitha Kumar,savitha.kumar38@email.com,+91-9488487761,50,Female,Lucknow,Uttar Pradesh,India,226001,Premium,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,2,2499,15,749.7,637.25,4985.55,COD,Completed,Express,100,Delivered,2025-09-26,6,5,Highly recommend!,Mobile App,Organic Search,Yes,1,Hair Growth Challenge
ORD-10107,2025-09-22,15:00:30,CUST-5101,Ashok Singh,ashok.singh52@email.com,+91-9865325407,25,Male,Noida,Uttar Pradesh,India,201301,Regular,Hydrolyzed Whey Protein Isolate (Pack of 5),Protein Supplements,HYD-WHY-PK5,1,1999,0,0.0,299.85,2348.85,UPI,Completed,Standard,50,Delivered,2025-09-28,6,5,Outstanding quality!,Mobile App,Facebook Ads,No,10,Winter Prep
ORD-10108,2025-09-21,11:10:32,CUST-5260,Vinod Kumar,vinod.kumar77@email.com,+91-9654602758,29,Male,Rajkot,Gujarat,India,360001,Regular,Immunity Strength Kit,Health Kits,IMM-KIT-001,1,2499,10,249.9,337.36,2636.46,Debit Card,Completed,Standard,50,Delivered,2025-09-24,3,5,Amazing product!,Mobile App,Direct,Yes,1,Hair Growth Challenge
ORD-10109,2025-09-19,08:21:41,CUST-5049,Deepak Agarwal,deepak.agarwal67@email.com,+91-9107708191,23,Male,Varanasi,Uttar Pradesh,India,221001,Premium,TOSTERO Capsules (60N),Performance Supplements,TST-60CAP,1,1199,5,59.95,170.86,1409.91,UPI,Completed,Express,100,Delivered,2025-09-27,8,5,Excellent!,Website,Direct,No,16,Winter Prep
ORD-10110,2025-09-14,10:55:13,CUST-5413,Anand Malhotra,anand.malhotra51@email.com,+91-9222756800,47,Male,Coimbatore,Tamil Nadu,India,641001,Regular,Biotin Hair Gummies (90N) No Added Sugar,Hair Care - Supplements,BIO-GUM-90N,2,1299,0,0.0,389.7,3037.7,COD,Completed,Standard,50,Delivered,2025-09-17,3,5,Best purchase!,Website,Direct,Yes,1,Advanced Wellness
ORD-10111,2025-09-08,09:12:23,CUST-5064,Rekha Shah,rekha.shah98@email.com,+91-9653251040,49,Female,Rajkot,Gujarat,India,360001,Premium,Beard Development Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-DEV-2228L,1,2399,0,0.0,359.85,2858.85,UPI,Completed,Express,100,Delivered,2025-09-13,5,4,Good product!,Website,Direct,Yes,1,Stress Relief
ORD-10112,2025-10-01,11:09:22,CUST-5322,Sanjay Reddy,sanjay.reddy35@email.com,+91-9054615400,47,Male,Surat,Gujarat,India,395001,Regular,Stage 4 Hair Regrowth Solution,Hair Care - Kits,HR-STG4-KIT,1,3499,15,524.85,446.12,3470.27,COD,Pending,Standard,50,Processing,,,,,Website,Email Campaign,No,19,Advanced Wellness
ORD-10113,2025-09-13,14:32:43,CUST-5152,Shobha Joshi,shobha.joshi60@email.com,+91-9755025020,48,Female,Rajkot,Gujarat,India,360001,Regular,DHT Blocking Shampoo (200ml),Hair Care - Shampoos,DHT-SHP-200,2,499,0,0.0,149.7,1197.7,UPI,Completed,Standard,50,Delivered,2025-09-15,2,5,Amazing product!,Website,Instagram,No,1,Premium Protein
ORD-10114,2025-09-26,17:45:25,CUST-5191,Naveen Kumar,naveen.kumar62@email.com,+91-9194902497,38,Male,Nashik,Maharashtra,India,422001,Regular,Beard Growth Kit + Lifestyle Concern,Beard Care - Kits,BRD-GRW-LC,1,2099,5,104.95,299.11,2393.16,Credit Card,Completed,Express,100,Delivered,2025-10-04,8,4,Satisfied with quality.,Website,Organic Search,No,19,New Customer Welcome
ORD-10115,2025-09-11,17:51:11,CUST-5319,Ajay Malhotra,ajay.malhotra7@email.com,+91-9215267277,28,Male,Ahmedabad,Gujarat,India,380001,Regular,Stage 1 Hairfall Kit,Hair Care - Kits,HR-STG1-KIT,1,1999,5,99.95,284.86,2233.91,Credit Card,Completed,Standard,50,Delivered,2025-09-16,5,5,Outstanding quality!,Mobile App,Facebook Ads,No,19,Monsoon Care
ORD-10116,2025-09-04,08:45:50,CUST-5181,Anand Gupta,anand.gupta3@email.com,+91-9084337951,40,Male,Pune,Maharashtra,India,411001,Regular,CLEAR Blemish Correction Gel,Skin Care - Treatments,CLR-BLEM-GEL,1,499,0,0.0,74.85,673.85,COD,Completed,Express,100,Delivered,2025-09-10,6,5,Best purchase!,Mobile App,Direct,No,20,Fitness September
ORD-10117,2025-09-21,12:03:36,CUST-5457,Lakshmi Menon,lakshmi.menon16@email.com,+91-9988933843,39,Female,Kolkata,West Bengal,India,700001,Premium,NoBloat Gut health Blend,Gut Health,NBL-GUT-001,1,1299,0,0.0,194.85,1593.85,UPI,Completed,Express,100,Delivered,2025-09-29,8,5,Highly recommend!,Mobile App,Organic Search,Yes,1,Fitness Influencer
ORD-10118,2025-10-01,17:18:59,CUST-5298,Sridevi Desai,sridevi.desai17@email.com,+91-9037699136,29,Female,Coimbatore,Tamil Nadu,India,641001,Premium,Advance Magnesium Care,Body Care,ADV-MAG-001,1,999,15,149.85,127.37,1026.52,UPI,Pending,Standard,50,Processing,,,,,Mobile App,Email Campaign,No,5,Sleep Better Campaign
ORD-10119,2025-10-02,08:15:40,CUST-5165,Arjun Sharma,arjun.sharma31@email.com,+91-9820075108,24,Male,Kolkata,West Bengal,India,700001,Premium,Blemish Defense Kit| 1x Clean Oil Control Face Wash + 1x CLEAR Blemish Correction Gel,Skin Care - Kits,BLEM-DEF-KIT,2,799,0,0.0,239.7,1937.7,COD,Pending,Express,100,Processing,,,,,Website,Direct,Yes,1,Health Plus
ORD-10120,2025-09-15,12:49:08,CUST-5017,Varun Pillai,varun.pillai53@email.com,+91-9580172654,34,Male,Bangalore,Karnataka,India,560001,Regular,Advanced Hair Serum,Hair Care - Serums,AHS-001,3,899,5,134.85,384.32,3046.47,UPI,Completed,Express,100,Delivered,2025-09-23,8,5,Best purchase!,Mobile App,Google Ads,No,14,Health Plus
ORD-10121,2025-09-05,13:14:56,CUST-5143,Lavanya Shah,lavanya.shah48@email.com,+91-9880845432,48,Female,Mumbai,Maharashtra,India,400001,Regular,Water Softener,Home Care,WTR-SOFT-001,1,1299,10,129.9,175.36,1394.46,Debit Card,Completed,Standard,50,Delivered,2025-09-13,8,4,Satisfied with quality.,Website,Instagram,No,6,Health Plus
ORD-10122,2025-09-17,17:09:46,CUST-5085,Nikhil Rao,nikhil.rao30@email.com,+91-9548118024,44,Male,Vadodara,Gujarat,India,390001,Regular,Magnesium Oil Spray - 100 ml,Body Care,MAG-SPR-100ML,1,549,0,0.0,82.35,731.35,COD,Completed,Express,100,Delivered,2025-09-22,5,4,Works well.,Website,Facebook Ads,No,9,Monsoon Care
ORD-10123,2025-09-23,12:06:21,CUST-5089,Gayatri Rao,gayatri.rao60@email.com,+91-9038284668,33,Female,Nagpur,Maharashtra,India,440001,Regular,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,2,2499,5,249.9,712.22,5560.32,COD,Completed,Express,100,Delivered,2025-09-26,3,4,Good value for money.,Website,Instagram,No,3,New Customer Welcome
ORD-10124,2025-09-14,13:32:02,CUST-5470,Shobha Malhotra,shobha.malhotra42@email.com,+91-9406805817,42,Female,Kochi,Kerala,India,682001,Premium,SuperBlend - Rich Cocoa (15 days pack),Nutrition Blends,SBL-COC-15D,2,999,5,99.9,284.71,2282.82,Credit Card,Completed,Express,100,Delivered,2025-09-21,7,4,Satisfied with quality.,Website,Organic Search,Yes,1,Quick Start Pack
ORD-10125,2025-09-23,17:51:14,CUST-5118,Lavanya Rao,lavanya.rao41@email.com,+91-9691575384,47,Female,Gurgaon,Haryana,India,122001,Premium,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,15,67.35,57.25,538.9,Credit Card,Completed,Express,100,Delivered,2025-09-29,6,4,Works well.,Mobile App,Facebook Ads,No,7,Quick Start Pack
ORD-10126,2025-09-27,12:55:49,CUST-5164,Gayatri Patel,gayatri.patel71@email.com,+91-9659470718,46,Female,Thrissur,Kerala,India,680001,Regular,Clear Skin Starter Pack| 1x Oil Control Face wash +1x Rejuv Face Serum,Skin Care - Kits,CLR-STRT-KIT,1,999,10,99.9,134.87,1133.97,Credit Card,Completed,Express,100,Delivered,2025-10-01,4,5,Excellent!,Mobile App,Facebook Ads,No,7,Bulk Buy September
ORD-10127,2025-09-13,10:51:30,CUST-5308,Rahul Rao,rahul.rao99@email.com,+91-9943978771,30,Male,Jaipur,Rajasthan,India,302001,Regular,10% Magnesium Body Lotion - 200 ml,Body Care,MAG-LOT-200ML,1,649,0,0.0,97.35,796.35,COD,Completed,Standard,50,Delivered,2025-09-15,2,4,Good value for money.,Mobile App,Youtube,Yes,1,Winter Prep
ORD-10128,2025-09-23,12:20:34,CUST-5464,Rajesh Gupta,rajesh.gupta94@email.com,+91-9214687996,36,Male,Mysore,Karnataka,India,570001,Premium,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,10,44.9,60.62,514.72,Credit Card,Completed,Standard,50,Delivered,2025-09-28,5,3,Good but not great.,Website,Google Ads,Yes,1,Beard Goals
ORD-10129,2025-09-14,17:57:17,CUST-5257,Ananya Shah,ananya.shah29@email.com,+91-9056372479,26,Female,Thrissur,Kerala,India,680001,Premium,Endure Long Last Spray (20ml),Performance Products,END-SPR-20ML,1,799,0,0.0,119.85,968.85,Debit Card,Completed,Standard,50,Delivered,2025-09-16,2,5,Highly recommend!,Website,Instagram,No,4,Bulk Buy September
